-5.1962,3.0000,.0000
-5.1962,4.5000,.0000
-3.8971,5.2500,.0000
-1.2990,5.2500,.0000
1.2990,5.2500,.0000
3.8971,5.2500,.0000
5.1962,4.5000,.0000
5.1962,3.0000,.0000
5.1962,-3.0000,.0000
5.1962,-4.5000,.0000
3.8971,-5.2500,.0000
1.2990,-5.2500,.0000
-1.2990,-5.2500,.0000
-3.8971,-5.2500,.0000
-5.1962,-4.5000,.0000
-5.1962,-3.0000,.0000
