-1.299,3.75,0
1.299,3.75,0
2.5981,3,0
3.8971,2.25,0
3.8971,0.75,0
3.8971,-0.75,0
3.8971,-2.25,0
2.5981,-3,0
1.299,-3.75,0
-1.299,-3.75,0
-2.5981,-3,0
-3.8971,-2.25,0
-3.8971,-0.75,0
-3.8971,0.75,0
-3.8971,2.25,0
-2.5981,3,0
-2.5981,1.5,0
