-4.3302,-1.5000,.0000
-1.7321,-1.5000,.0000
1.7321,-1.5000,.0000
1.7082,1.5000,.0000
-1.7321,1.5000,.0000
-4.3302,1.5000,.0000
-1.7321,4.5000,.0000
1.7321,4.5000,.0000
4.3302,1.5000,.0000
4.3302,-1.5000,.0000
1.7321,-4.5000,.0000
-1.7321,-4.5000,.0000
