-5.1962,1.5000,.0000
-5.1962,.0000,.0000
-5.1962,-1.5000,.0000
-3.8971,-3.7500,.0000
-2.5981,-4.5000,.0000
.0000,-4.5000,.0000
2.5981,-4.5000,.0000
3.8971,-3.7500,.0000
5.1962,-1.5000,.0000
5.1962,.0000,.0000
5.1962,1.5000,.0000
3.8971,3.7500,.0000
2.5981,4.5000,.0000
.0000,4.5000,.0000
-2.5981,4.5000,.0000
-3.8971,3.7500,.0000
